Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-04-11 20:00:00,155.6,158.61,153.91,158.33,103780.03967,2020-04-11 23:59:59.999,16233841.9632367,30540,52868.44808,8265521.6301938,0
2020-04-12 00:00:00,158.33,159.5,155.55,155.59,67224.17474,2020-04-12 03:59:59.999,10577143.335528,23168,33055.66078,5202599.540996,0
2020-04-12 04:00:00,155.62,157.38,155.0,157.05,64051.47389,2020-04-12 07:59:59.999,10015429.0263713,20033,30609.76685,4789028.4411255,0
2020-04-12 08:00:00,157.03,158.84,157.0,158.02,86013.52118,2020-04-12 11:59:59.999,13574216.5498352,23890,44294.92367,6990488.8366703,0
2020-04-12 12:00:00,158.0,162.08,158.0,161.97,199084.56489,2020-04-12 15:59:59.999,31925180.0137332,51432,99237.13402,15914242.098196,0
2020-04-12 16:00:00,161.98,164.78,161.57,163.72,254325.48965,2020-04-12 19:59:59.999,41434013.456949,64844,120214.72868,19588114.0918468,0
2020-04-12 20:00:00,163.72,164.75,158.3,158.59,138401.02159,2020-04-12 23:59:59.999,22393952.0613486,40062,68820.23193,11140420.2216691,0
2020-04-13 00:00:00,158.56,158.57,150.0,152.36,349894.11426,2020-04-13 03:59:59.999,53745453.9799786,77412,168272.41741,25858783.3128708,0
2020-04-13 04:00:00,152.32,153.87,151.11,152.43,119777.27423,2020-04-13 07:59:59.999,18287036.4652278,29579,56116.09807,8570087.444721,0
2020-04-13 08:00:00,152.43,156.5,150.55,155.27,173617.10582,2020-04-13 11:59:59.999,26642345.7447054,40594,91673.77826,14063511.3896649,0
2020-04-13 12:00:00,155.22,155.31,151.03,154.01,167174.74039,2020-04-13 15:59:59.999,25589443.8507612,43321,82101.90198,12572056.6276764,0
2020-04-13 16:00:00,154.01,155.5,152.92,154.6,79370.54307,2020-04-13 19:59:59.999,12234224.4692205,22461,41073.38168,6331586.6329735,0
2020-04-13 20:00:00,154.62,158.97,154.62,156.29,152257.25845,2020-04-13 23:59:59.999,23924765.7938215,42598,80526.30617,12655351.1208438,0
2020-04-14 00:00:00,156.28,158.47,155.4,157.97,86713.87924,2020-04-14 03:59:59.999,13621093.531724,23462,44100.67699,6927385.0469072,0
2020-04-14 04:00:00,157.97,158.97,156.18,156.55,95625.91272,2020-04-14 07:59:59.999,15082650.8882071,25193,45001.06192,7099158.9595381,0
2020-04-14 08:00:00,156.5,158.14,155.23,156.74,92501.78728,2020-04-14 11:59:59.999,14491416.1197506,26989,42762.49656,6700495.6261794,0
2020-04-14 12:00:00,156.71,161.04,155.91,159.84,190055.44418,2020-04-14 15:59:59.999,30229273.0847589,42569,100374.62541,15969935.5660153,0
2020-04-14 16:00:00,159.84,161.85,159.0,160.07,152047.19113,2020-04-14 19:59:59.999,24385648.8245567,35296,72777.43369,11671037.8149586,0
2020-04-14 20:00:00,160.04,160.69,157.5,158.45,81086.43634,2020-04-14 23:59:59.999,12900003.6550117,24981,38939.21969,6196359.0955877,0
2020-04-15 00:00:00,158.46,160.59,155.83,160.34,134819.79738,2020-04-15 03:59:59.999,21276885.8237951,32090,67984.69414,10727276.4814368,0
2020-04-15 04:00:00,160.34,161.29,159.19,159.51,101489.20435,2020-04-15 07:59:59.999,16270265.6415105,25708,51736.58595,8295452.0893433,0
2020-04-15 08:00:00,159.5,159.9,156.86,157.73,108490.06584,2020-04-15 11:59:59.999,17181812.2510618,28882,49342.13522,7816160.2822933,0
2020-04-15 12:00:00,157.71,157.95,155.16,155.77,159587.3145,2020-04-15 15:59:59.999,24979183.2916092,38348,70342.71212,11010152.7639653,0
2020-04-15 16:00:00,155.78,158.04,155.48,156.94,75675.79526,2020-04-15 19:59:59.999,11893471.6276946,20195,40284.4824,6330899.1597629,0
2020-04-15 20:00:00,156.92,158.01,152.0,152.73,149057.48772,2020-04-15 23:59:59.999,23039221.4798453,41003,67343.87308,10414758.2589648,0
2020-04-16 00:00:00,152.74,153.65,148.33,153.03,200503.80032,2020-04-16 03:59:59.999,30359624.1650155,47905,95781.54239,14510232.5349149,0
2020-04-16 04:00:00,153.06,168.0,152.36,164.55,363406.32664,2020-04-16 07:59:59.999,58495622.4060663,85787,201322.27052,32425130.1705506,0
2020-04-16 08:00:00,164.55,174.5,164.55,170.01,474781.88929,2020-04-16 11:59:59.999,80559547.6852365,107319,233609.37417,39640244.6826664,0
2020-04-16 12:00:00,170.03,172.8,167.45,172.54,266401.18519,2020-04-16 15:59:59.999,45437612.9174396,60211,133761.99174,22818234.0702565,0
2020-04-16 16:00:00,172.48,173.13,169.37,172.43,159771.70989,2020-04-16 19:59:59.999,27314065.501502,39479,76663.54981,13105198.0105486,0
2020-04-16 20:00:00,172.42,174.79,170.12,172.29,182342.68858,2020-04-16 23:59:59.999,31472687.3941276,49153,89217.05461,15398753.6816304,0
2020-04-17 00:00:00,172.31,173.21,169.87,171.5,146172.68376,2020-04-17 03:59:59.999,25071944.9576007,34762,63117.60929,10831868.0318023,0
2020-04-17 04:00:00,171.5,171.5,168.31,169.72,138445.77223,2020-04-17 07:59:59.999,23499181.3622872,37267,69542.95845,11803373.3940355,0
2020-04-17 08:00:00,169.73,172.62,168.54,169.34,136830.17907,2020-04-17 11:59:59.999,23357643.5869691,35919,67254.85082,11485355.1135435,0
2020-04-17 12:00:00,169.34,170.86,168.6,169.81,107126.48635,2020-04-17 15:59:59.999,18184978.679686,27388,52886.38093,8977782.2848649,0
2020-04-17 16:00:00,169.81,171.34,169.09,170.94,61573.65356,2020-04-17 19:59:59.999,10485073.9214829,18696,29865.05563,5086053.0334673,0
2020-04-17 20:00:00,170.96,174.96,169.5,170.69,133388.98094,2020-04-17 23:59:59.999,22954633.8116527,37257,69338.48668,11937458.0069603,0
2020-04-18 00:00:00,170.61,174.36,170.48,172.9,108324.87513,2020-04-18 03:59:59.999,18732363.193725,27196,54313.65761,9394193.6635879,0
2020-04-18 04:00:00,172.91,173.94,172.71,173.23,73426.94634,2020-04-18 07:59:59.999,12726052.702587,18069,35703.25454,6186775.0720681,0
2020-04-18 08:00:00,173.24,174.46,171.39,174.12,95679.16422,2020-04-18 11:59:59.999,16541729.6361877,25479,47461.60146,8209185.4996509,0
2020-04-18 12:00:00,174.12,184.8,173.34,184.5,458740.35154,2020-04-18 15:59:59.999,82813263.4120025,112240,229445.34188,41411170.1824662,0
2020-04-18 16:00:00,184.5,185.32,181.07,182.5,163519.54336,2020-04-18 19:59:59.999,29846548.2903086,42830,83676.96403,15276364.2503772,0
2020-04-18 20:00:00,182.5,189.54,182.29,187.4,227605.4892,2020-04-18 23:59:59.999,42472254.7215983,60358,119108.05751,22219025.9031358,0
2020-04-19 00:00:00,187.4,188.35,184.51,186.82,166545.53944,2020-04-19 03:59:59.999,31051148.8128267,45892,77922.94843,14528833.4914801,0
2020-04-19 04:00:00,186.81,187.49,178.59,182.22,212628.26069,2020-04-19 07:59:59.999,38875229.3559144,57355,101251.3608,18512880.8292788,0
2020-04-19 08:00:00,182.18,184.6,180.82,182.95,137945.88966,2020-04-19 11:59:59.999,25203783.5768573,37128,65578.86667,11979255.7661553,0
2020-04-19 12:00:00,182.95,183.18,175.75,178.78,243039.84273,2020-04-19 15:59:59.999,43546211.9580214,60998,119011.39014,21323349.2562581,0
2020-04-19 16:00:00,178.78,182.72,178.0,181.17,127008.95072,2020-04-19 19:59:59.999,22993526.8109744,35059,59591.86715,10789598.7935371,0
2020-04-19 20:00:00,181.15,184.4,179.38,180.03,108591.09426,2020-04-19 23:59:59.999,19745912.9881006,34236,55477.25952,10093332.1635566,0
2020-04-20 00:00:00,180.02,184.25,178.3,183.95,136143.73384,2020-04-20 03:59:59.999,24802639.3890976,35249,65492.11221,11935035.7695914,0
2020-04-20 04:00:00,183.97,186.46,182.31,184.02,160619.75263,2020-04-20 07:59:59.999,29582492.6279103,44308,81039.36055,14925786.075557,0
2020-04-20 08:00:00,184.02,184.2,174.74,175.78,258373.86753,2020-04-20 11:59:59.999,46388922.696758,62213,114886.55548,20622709.281128,0
2020-04-20 12:00:00,175.8,180.68,172.8,179.35,319747.99797,2020-04-20 15:59:59.999,56833130.8416849,67189,153917.70383,27355121.824058,0
2020-04-20 16:00:00,179.38,180.13,167.14,167.42,475293.44528,2020-04-20 19:59:59.999,82536435.1498111,104447,232532.33466,40415122.5434915,0
2020-04-20 20:00:00,167.52,173.19,166.7,170.2,197642.73012,2020-04-20 23:59:59.999,33710919.0985391,52183,97718.60741,16664912.1669412,0
2020-04-21 00:00:00,170.21,173.55,169.55,171.78,139800.10356,2020-04-21 03:59:59.999,24047648.874377,33913,68067.87862,11707878.1029141,0
2020-04-21 04:00:00,171.78,174.7,170.97,173.05,121182.4428,2020-04-21 07:59:59.999,20930757.4194472,32012,61468.53187,10614972.1581216,0
2020-04-21 08:00:00,173.03,173.43,168.0,169.15,212454.6845,2020-04-21 11:59:59.999,36140627.801731,50809,106328.45068,18090327.215674,0
2020-04-21 12:00:00,169.15,173.5,168.86,170.31,194629.68355,2020-04-21 15:59:59.999,33257039.8744679,48646,95950.14249,16395911.3219326,0
2020-04-21 16:00:00,170.32,173.3,169.87,171.81,160778.91072,2020-04-21 19:59:59.999,27591270.6518413,39459,82151.961,14099444.803481,0
2020-04-21 20:00:00,171.8,173.05,170.04,170.74,77535.82885,2020-04-21 23:59:59.999,13324703.8139258,23423,40433.82422,6948323.8848239,0
2020-04-22 00:00:00,170.73,172.27,169.78,171.55,83227.48561,2020-04-22 03:59:59.999,14236893.073987,24097,41810.53477,7152876.8983428,0
2020-04-22 04:00:00,171.55,176.0,170.9,175.1,177653.70255,2020-04-22 07:59:59.999,30888391.9371542,43156,88319.13313,15357279.9542453,0
2020-04-22 08:00:00,175.12,175.87,174.22,175.51,127321.62986,2020-04-22 11:59:59.999,22292025.8068041,30458,56135.88413,9828948.7178129,0
2020-04-22 12:00:00,175.53,183.0,174.79,182.69,331878.73635,2020-04-22 15:59:59.999,59730581.6938555,78931,171106.50307,30788849.6982586,0
2020-04-22 16:00:00,182.71,184.0,180.6,181.62,176764.72603,2020-04-22 19:59:59.999,32203223.0338692,43148,81937.25092,14929703.9266461,0
2020-04-22 20:00:00,181.61,183.1,180.83,182.7,91852.11036,2020-04-22 23:59:59.999,16727961.3818295,27106,48875.95751,8903152.7442779,0
2020-04-23 00:00:00,182.7,187.03,181.4,182.43,208220.00153,2020-04-23 03:59:59.999,38412261.5369377,53401,97772.32407,18032237.5738451,0
2020-04-23 04:00:00,182.42,183.56,178.16,179.93,190135.74072,2020-04-23 07:59:59.999,34356440.8443964,49896,87371.20146,15788835.7042359,0
2020-04-23 08:00:00,179.9,184.17,179.02,183.57,148497.83657,2020-04-23 11:59:59.999,26974808.2967483,39822,74208.54503,13484045.876612,0
2020-04-23 12:00:00,183.56,193.63,183.0,189.25,558065.09082,2020-04-23 15:59:59.999,104755731.8909232,123943,296706.9012,55699032.4417828,0
2020-04-23 16:00:00,189.23,190.8,186.75,189.22,170614.33478,2020-04-23 19:59:59.999,32196711.4438486,47226,80543.54747,15201532.8127207,0
2020-04-23 20:00:00,189.21,190.75,182.83,185.51,182334.08271,2020-04-23 23:59:59.999,34166957.3557112,49484,83091.79769,15586200.6081168,0
2020-04-24 00:00:00,185.57,189.4,185.0,188.27,138721.68876,2020-04-24 03:59:59.999,25969513.8409565,39006,67330.57004,12607003.7035087,0
2020-04-24 04:00:00,188.28,189.66,186.38,189.33,134183.52611,2020-04-24 07:59:59.999,25229748.0978265,37364,68989.64921,12971572.1248662,0
2020-04-24 08:00:00,189.34,189.8,185.4,186.2,169005.9516,2020-04-24 11:59:59.999,31744660.2707625,50058,73758.72773,13858046.0833857,0
2020-04-24 12:00:00,186.18,187.97,184.72,187.58,179387.19234,2020-04-24 15:59:59.999,33502861.2021268,44765,80233.27239,14984507.1369582,0
2020-04-24 16:00:00,187.55,188.99,186.41,188.48,88988.49711,2020-04-24 19:59:59.999,16713582.0257169,28282,43688.13545,8205539.318676,0
2020-04-24 20:00:00,188.46,189.09,186.03,187.59,70617.35665,2020-04-24 23:59:59.999,13259382.644259,22599,34633.75122,6506567.8726653,0
2020-04-25 00:00:00,187.6,187.71,185.76,186.51,44191.29534,2020-04-25 01:59:59.999,8246863.6344067,12590,22395.2583,4179625.960699,0
2020-04-25 04:00:00,186.53,196.9,186.53,194.78,262543.09583,2020-04-25 07:59:59.999,50730414.7826627,69749,139074.4085,26862910.1238779,0
2020-04-25 08:00:00,194.76,195.95,192.39,193.53,171643.44125,2020-04-25 11:59:59.999,33294934.3541395,46543,86126.77047,16711210.895906,0
2020-04-25 12:00:00,193.52,198.36,192.89,193.37,198794.00035,2020-04-25 15:59:59.999,38791139.578184,54452,100454.76159,19611129.9270894,0
2020-04-25 16:00:00,193.37,195.0,191.84,194.06,111838.55352,2020-04-25 19:59:59.999,21665817.1412933,34274,52441.56386,10161550.9695711,0
2020-04-25 20:00:00,194.09,194.59,191.5,194.21,77467.66299,2020-04-25 23:59:59.999,14974032.9343651,27147,38049.09725,7357594.6544031,0
2020-04-26 00:00:00,194.21,195.69,193.61,194.87,79402.06314,2020-04-26 03:59:59.999,15474086.5524351,26006,39693.07792,7736863.9967715,0
2020-04-26 04:00:00,194.86,194.89,192.3,193.61,73586.44117,2020-04-26 07:59:59.999,14243908.1665861,24476,34585.92644,6695676.2884453,0
2020-04-26 08:00:00,193.58,198.0,193.0,196.85,151160.46467,2020-04-26 11:59:59.999,29602765.1256572,47270,79341.86991,15537667.3712858,0
2020-04-26 12:00:00,196.85,200.0,193.6,193.96,244559.69249,2020-04-26 15:59:59.999,48125428.5168688,65862,119893.84771,23607506.5141963,0
2020-04-26 16:00:00,193.94,195.44,193.27,195.13,98798.85305,2020-04-26 19:59:59.999,19241467.0292016,29244,51615.49,10054112.4700177,0
2020-04-26 20:00:00,195.13,197.5,194.11,197.38,111018.30081,2020-04-26 23:59:59.999,21746054.3864379,35968,58025.24986,11365540.681649,0
2020-04-27 00:00:00,197.39,199.05,195.93,197.18,158183.08252,2020-04-27 03:59:59.999,31262018.6065754,43529,78930.47012,15602533.4208282,0
2020-04-27 04:00:00,197.19,197.69,193.6,196.13,168350.61137,2020-04-27 07:59:59.999,32928432.9619764,43690,70422.78966,13777392.7394693,0
2020-04-27 08:00:00,196.13,197.1,194.4,195.9,119023.32044,2020-04-27 11:59:59.999,23296847.2640789,31136,58067.70806,11369086.0010929,0
2020-04-27 12:00:00,195.91,196.19,189.29,192.73,242663.03404,2020-04-27 15:59:59.999,46836699.3627374,61021,105839.64198,20432311.7862811,0
2020-04-27 16:00:00,192.71,194.15,191.17,193.94,101465.22985,2020-04-27 19:59:59.999,19555577.6755003,28864,51394.0753,9907811.5618319,0
2020-04-27 20:00:00,193.86,197.0,193.17,196.34,106942.09449,2020-04-27 23:59:59.999,20896062.0564073,30101,61428.31835,12005982.046,0
2020-04-28 00:00:00,196.33,196.49,192.5,194.57,118972.07069,2020-04-28 03:59:59.999,23113763.9219471,33671,56382.65874,10955529.3020504,0
2020-04-28 04:00:00,194.57,195.75,192.36,195.33,114789.84503,2020-04-28 07:59:59.999,22321296.5337925,31715,56796.38846,11046255.9090587,0
2020-04-28 08:00:00,195.31,196.99,193.88,195.94,109598.34391,2020-04-28 11:59:59.999,21449970.8046202,34585,58974.88188,11545390.5158477,0
2020-04-28 12:00:00,195.94,198.5,194.05,195.54,164338.10172,2020-04-28 15:59:59.999,32229704.9153335,42448,85140.28851,16709585.4301833,0
2020-04-28 16:00:00,195.55,197.03,195.01,195.59,65631.47426,2020-04-28 19:59:59.999,12873358.8244269,21764,34740.64964,6815626.8660484,0
2020-04-28 20:00:00,195.59,197.61,195.03,196.24,63500.05836,2020-04-28 23:59:59.999,12487946.8892632,19636,32675.37566,6426657.6271489,0
2020-04-29 00:00:00,196.24,199.42,196.22,198.05,141992.81381,2020-04-29 03:59:59.999,28105454.9018523,39115,69787.19822,13815367.5347955,0
2020-04-29 04:00:00,198.06,207.11,197.51,205.29,327394.81074,2020-04-29 07:59:59.999,66558742.3098954,81200,164767.21231,33483036.0766031,0
2020-04-29 08:00:00,205.29,209.74,204.74,207.48,247477.83189,2020-04-29 11:59:59.999,51244039.1230831,64632,121798.15974,25224800.0251814,0
2020-04-29 12:00:00,207.47,210.99,207.38,209.72,270039.10168,2020-04-29 15:59:59.999,56409198.1752414,72403,140965.93647,29451039.6095919,0
2020-04-29 16:00:00,209.74,218.77,208.66,215.9,513649.51274,2020-04-29 19:59:59.999,110235137.662967,141207,260947.2285,56018812.5372906,0
2020-04-29 20:00:00,215.9,216.95,212.6,215.36,119868.65345,2020-04-29 23:59:59.999,25772021.4642525,46590,58929.6198,12671698.525496,0
2020-04-30 00:00:00,215.4,226.12,214.3,225.57,265142.91017,2020-04-30 03:59:59.999,58232145.6009425,79448,133895.09925,29440092.1279729,0
2020-04-30 04:00:00,225.59,227.3,216.3,220.31,368292.61408,2020-04-30 07:59:59.999,82054069.8205016,112236,180038.65238,40133094.1463116,0
2020-04-30 08:00:00,220.3,220.82,202.0,211.77,489449.61517,2020-04-30 11:59:59.999,103754603.860546,140392,226300.26684,48005755.1885023,0
2020-04-30 12:00:00,211.71,213.34,206.3,208.05,202456.81216,2020-04-30 15:59:59.999,42605442.1200934,69686,89744.35212,18886822.27493,0
2020-04-30 16:00:00,208.04,212.89,202.07,211.38,297239.00963,2020-04-30 19:59:59.999,61640016.8176228,104597,149510.08571,31021901.0548282,0
2020-04-30 20:00:00,211.37,212.41,205.23,206.08,127110.0403,2020-04-30 23:59:59.999,26606751.5546021,50909,61078.33271,12788746.2045181,0
2020-05-01 00:00:00,206.07,210.43,205.91,208.88,102557.98386,2020-05-01 03:59:59.999,21402556.9683109,40405,48812.23679,10185282.7620222,0
2020-05-01 04:00:00,208.92,215.0,208.89,212.56,162313.41793,2020-05-01 07:59:59.999,34481560.1039992,57139,86069.70021,18278497.8545025,0
2020-05-01 08:00:00,212.54,217.14,211.55,215.23,161586.23803,2020-05-01 11:59:59.999,34635782.034802,54823,77254.40023,16559105.6579717,0
2020-05-01 12:00:00,215.27,215.52,209.57,209.8,170369.0203,2020-05-01 15:59:59.999,36107076.6328444,61955,79423.96377,16836677.9535003,0
2020-05-01 16:00:00,209.8,211.83,208.26,209.33,121942.71181,2020-05-01 19:59:59.999,25610641.8798448,44226,59939.55033,12587875.9528182,0
2020-05-01 20:00:00,209.33,213.81,208.25,212.02,76144.58635,2020-05-01 23:59:59.999,16101505.7381126,32817,38489.91776,8138552.9796272,0
2020-05-02 00:00:00,212.01,213.39,211.02,212.95,69923.2944,2020-05-02 03:59:59.999,14843403.8238657,27827,36780.17229,7807261.502755,0
2020-05-02 04:00:00,212.94,213.71,210.58,211.12,55497.62895,2020-05-02 07:59:59.999,11784126.2003812,22894,25168.37811,5346654.399493,0
2020-05-02 08:00:00,211.09,213.13,210.36,212.13,69987.26467,2020-05-02 11:59:59.999,14829901.0192083,32481,37644.61621,7979216.5258152,0
2020-05-02 12:00:00,212.12,214.07,211.79,212.96,86505.74289,2020-05-02 15:59:59.999,18429364.617038,37497,45353.80335,9664517.0978436,0
2020-05-02 16:00:00,213.02,215.37,211.6,213.54,112613.51844,2020-05-02 19:59:59.999,24039632.9050029,42110,55239.65227,11794758.9490147,0
2020-05-02 20:00:00,213.54,214.4,212.79,213.9,48967.22313,2020-05-02 23:59:59.999,10463072.9523203,22993,24968.95974,5335603.7564339,0
2020-05-03 00:00:00,213.89,219.3,213.43,217.89,152128.26988,2020-05-03 03:59:59.999,33034705.7044931,55635,77799.34362,16892919.9784345,0
2020-05-03 04:00:00,217.89,218.39,211.7,213.7,123018.0801,2020-05-03 07:59:59.999,26414998.3805614,41801,52366.3078,11248958.0023949,0
2020-05-03 08:00:00,213.66,215.9,213.08,214.04,69437.72078,2020-05-03 11:59:59.999,14895746.639432,31364,34509.15212,7403448.3537147,0
2020-05-03 12:00:00,214.04,214.18,203.92,208.11,249622.77388,2020-05-03 15:59:59.999,52303739.1370738,77214,111588.70547,23380716.2499173,0
2020-05-03 16:00:00,208.09,209.73,206.89,208.81,83706.46991,2020-05-03 19:59:59.999,17461176.6775104,30168,41757.40003,8710811.4258448,0
2020-05-03 20:00:00,208.8,211.5,206.81,209.86,70470.59856,2020-05-03 23:59:59.999,14764520.5392704,32659,36141.05888,7570976.8850412,0
2020-05-04 00:00:00,209.86,210.65,202.03,203.6,183009.95865,2020-05-04 03:59:59.999,37525280.8205724,62144,87307.33985,17901919.5116454,0
2020-05-04 04:00:00,203.6,203.64,194.88,199.34,307919.1483,2020-05-04 07:59:59.999,61115308.1856453,89266,154227.51131,30604173.9163527,0
2020-05-04 08:00:00,199.34,202.28,198.0,199.63,164927.93359,2020-05-04 11:59:59.999,33010982.0494891,52190,82488.44869,16510991.8333978,0
2020-05-04 12:00:00,199.63,207.0,199.2,206.0,215428.13115,2020-05-04 15:59:59.999,43948869.8095481,65144,104944.29731,21394410.6961208,0
2020-05-04 16:00:00,205.99,206.83,201.96,203.69,135588.01891,2020-05-04 19:59:59.999,27670410.4498118,42597,66781.32162,13629774.5085285,0
2020-05-04 20:00:00,203.67,208.89,203.64,206.48,107376.13598,2020-05-04 23:59:59.999,22180316.3403016,38360,57673.21834,11906782.6192858,0
2020-05-05 00:00:00,206.47,208.63,204.4,206.05,99227.89099,2020-05-05 03:59:59.999,20501765.5810324,35164,47343.5618,9780315.2820705,0
2020-05-05 04:00:00,206.02,211.68,205.94,208.45,145490.71129,2020-05-05 07:59:59.999,30422627.3380728,54088,77361.36897,16178484.348933,0
2020-05-05 08:00:00,208.45,209.77,201.0,203.37,162030.29255,2020-05-05 11:59:59.999,33233109.9375652,61015,70797.12449,14525796.9956569,0
2020-05-05 12:00:00,203.36,206.0,202.3,203.64,113186.70244,2020-05-05 15:59:59.999,23081373.6472379,44613,54611.32815,11139226.3792491,0
2020-05-05 16:00:00,203.63,204.88,203.0,204.2,57829.19399,2020-05-05 19:59:59.999,11790551.5812461,27175,28313.29193,5772721.3879693,0
2020-05-05 20:00:00,204.2,205.81,203.73,205.29,62879.87142,2020-05-05 23:59:59.999,12876776.8226586,24069,32368.10497,6628784.7924111,0
2020-05-06 00:00:00,205.3,208.86,202.0,206.79,122180.02456,2020-05-06 03:59:59.999,25088486.514044,42040,56948.3158,11694900.6820958,0
2020-05-06 04:00:00,206.8,208.56,205.71,207.53,109555.77688,2020-05-06 07:59:59.999,22719091.2335405,36772,52115.79478,10807676.635705,0
2020-05-06 08:00:00,207.53,210.65,206.17,210.06,198037.22543,2020-05-06 11:59:59.999,41312822.453264,60226,106019.73464,22127230.7416279,0
2020-05-06 12:00:00,210.04,210.77,206.48,208.22,146617.0639,2020-05-06 15:59:59.999,30518426.59718,45087,71415.1578,14866075.0270629,0
2020-05-06 16:00:00,208.22,208.9,204.41,204.57,104052.49488,2020-05-06 19:59:59.999,21525261.8475005,34045,47626.75759,9857419.9769688,0
2020-05-06 20:00:00,204.54,206.6,197.71,198.97,182258.09284,2020-05-06 23:59:59.999,36993363.9553122,53129,76989.36143,15645175.544471,0
2020-05-07 00:00:00,198.92,208.31,196.43,205.87,255214.27981,2020-05-07 03:59:59.999,51878332.8612985,76584,133475.3291,27154980.3004128,0
2020-05-07 04:00:00,205.82,206.8,202.85,204.84,97855.33633,2020-05-07 07:59:59.999,20035329.3182899,30598,50460.10728,10331232.7474727,0
2020-05-07 08:00:00,204.83,206.18,203.33,203.99,101175.04452,2020-05-07 11:59:59.999,20712918.1716649,32860,48497.22681,9930023.3520024,0
2020-05-07 12:00:00,204.0,208.84,203.58,206.02,249084.42502,2020-05-07 15:59:59.999,51435919.5010383,71210,118556.27227,24486254.915129,0
2020-05-07 16:00:00,206.03,215.1,204.3,212.88,435426.88525,2020-05-07 19:59:59.999,91636622.1457028,122206,228548.8929,48097251.3787438,0
2020-05-07 20:00:00,212.88,214.17,210.66,212.0,167022.76671,2020-05-07 23:59:59.999,35498805.6670334,46855,81251.85056,17272892.1145713,0
2020-05-08 00:00:00,212.01,216.61,211.0,212.88,223499.21192,2020-05-08 03:59:59.999,47701642.9593918,58121,104088.20695,22216275.6867879,0
2020-05-08 04:00:00,212.9,212.91,206.9,209.35,165948.00208,2020-05-08 07:59:59.999,34760676.4087893,48319,78619.49616,16468197.1714989,0
2020-05-08 08:00:00,209.36,212.0,208.82,211.4,111470.47713,2020-05-08 11:59:59.999,23457535.7562941,33114,53934.92168,11346961.154753,0
2020-05-08 12:00:00,211.4,212.73,209.24,211.39,147429.26809,2020-05-08 15:59:59.999,31145799.8816076,42514,73312.78812,15490178.707939,0
2020-05-08 16:00:00,211.44,215.0,210.56,212.87,165073.83074,2020-05-08 19:59:59.999,35251843.7691138,45828,84470.11922,18040817.9818284,0
2020-05-08 20:00:00,212.87,214.81,210.63,211.31,104487.40444,2020-05-08 23:59:59.999,22262030.6525667,34226,51174.86483,10903260.4319642,0
2020-05-09 00:00:00,211.32,214.6,209.44,213.84,111826.69982,2020-05-09 03:59:59.999,23784738.7230934,35931,56472.14414,12016747.526937,0
2020-05-09 04:00:00,213.86,214.28,210.33,210.76,110145.02188,2020-05-09 07:59:59.999,23407422.2081254,36193,51465.01809,10939728.5563108,0
2020-05-09 08:00:00,210.74,212.3,208.4,210.29,103886.6312,2020-05-09 11:59:59.999,21895089.9217701,33372,49176.31294,10368506.6650284,0
2020-05-09 12:00:00,210.3,213.28,209.55,213.0,98333.42199,2020-05-09 15:59:59.999,20810182.992056,32012,54842.47187,11611601.1726897,0
2020-05-09 16:00:00,213.01,214.28,210.59,212.37,95128.60389,2020-05-09 19:59:59.999,20240934.9188446,31571,48038.00726,10223583.373756,0
2020-05-09 20:00:00,212.41,213.3,209.8,210.07,68551.60195,2020-05-09 23:59:59.999,14488102.6631458,24980,32193.31288,6806236.6502078,0
2020-05-10 00:00:00,210.09,210.18,179.59,185.93,591262.61929,2020-05-10 03:59:59.999,113293445.827026,178167,271108.67139,51808888.0496612,0
2020-05-10 04:00:00,185.92,191.16,183.28,190.73,202503.96368,2020-05-10 07:59:59.999,37872177.4930433,52944,93757.17891,17540735.4561582,0
2020-05-10 08:00:00,190.73,193.0,188.13,189.76,135490.32474,2020-05-10 11:59:59.999,25833886.3038335,37977,65789.82694,12548166.4856152,0
2020-05-10 12:00:00,189.79,190.96,185.88,188.34,121129.68881,2020-05-10 15:59:59.999,22861087.2963356,39242,56808.06265,10722752.628842,0
2020-05-10 16:00:00,188.3,189.59,180.36,185.22,276506.40248,2020-05-10 19:59:59.999,50994814.3154595,71313,134944.19987,24895252.5409379,0
2020-05-10 20:00:00,185.32,190.76,184.5,187.54,146333.05575,2020-05-10 23:59:59.999,27538879.5240367,46715,72380.48938,13627699.1062785,0
2020-05-11 00:00:00,187.62,191.04,187.54,188.46,93785.8564,2020-05-11 03:59:59.999,17772831.1492212,30304,49865.55472,9451054.8664188,0
2020-05-11 04:00:00,188.45,189.0,185.4,187.31,83937.48481,2020-05-11 07:59:59.999,15747257.5096944,26474,40587.26421,7616382.2433732,0
2020-05-11 08:00:00,187.31,189.94,183.84,189.11,174236.67899,2020-05-11 11:59:59.999,32542292.2048121,48845,84187.53304,15728226.0999151,0
2020-05-11 12:00:00,189.1,193.5,186.13,188.28,239462.70448,2020-05-11 15:59:59.999,45289589.973019,59876,112165.60797,21216594.6001835,0
2020-05-11 16:00:00,188.33,188.89,176.0,187.2,395973.93775,2020-05-11 19:59:59.999,72344909.0305166,100042,188965.61747,34523724.0427739,0
2020-05-11 20:00:00,187.3,188.34,183.37,185.73,105903.15684,2020-05-11 23:59:59.999,19694650.3389106,38128,53387.16927,9929746.3724106,0
